Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Cincinnati_CityBeat,http://dbpedia.org/property/headquarters,"Cincinnati, OH 45202",Correct,178,58.76402711868286,22
http://dbpedia.org/resource/Ivan_Samylovsky,http://dbpedia.org/property/shortDescription,Russian diplomat,Correct,179,227.584233045578,22
http://dbpedia.org/resource/Ivan_Samylovsky,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1971_deaths,I Don't Know,179,227.584233045578,22
http://dbpedia.org/resource/Ivan_Samylovsky,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1905_births,I Don't Know,179,227.584233045578,22
http://dbpedia.org/resource/Ivan_Samylovsky,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Ivan_Samylovsky,Incorrect,179,227.584233045578,22
http://dbpedia.org/resource/Ivan_Samylovsky,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Soviet_diplomats,Correct,179,227.584233045578,22
http://dbpedia.org/resource/K._J._Stevens,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Minimalism,Correct,180,70.24419498443604,22
http://dbpedia.org/resource/K._J._Stevens,http://dbpedia.org/ontology/influencedBy,http://dbpedia.org/resource/Flannery_O'Connor,Correct,180,70.24419498443604,22
http://dbpedia.org/resource/K._J._Stevens,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Fiction,Correct,180,70.24419498443604,22
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/property/onDemand,"BBC iPlayer, Virgin Media, S4/Clic",Correct,181,238.08553194999692,22
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/ontology/related,http://dbpedia.org/resource/Doctor_Who_Extra,Correct,181,238.08553194999692,22
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/ontology/format,http://dbpedia.org/resource/5.1_surround_sound,Correct,181,238.08553194999692,22
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/property/network,http://dbpedia.org/resource/BBC_One,Correct,181,238.08553194999692,22
http://dbpedia.org/resource/Doctor_Who,http://dbpedia.org/property/related,http://dbpedia.org/resource/K-9_(TV_series),Correct,181,238.08553194999692,22
http://dbpedia.org/resource/Stratovarius,http://dbpedia.org/property/imageSize,250,Incorrect,182,50.18264079093933,22
http://dbpedia.org/resource/Stratovarius,http://dbpedia.org/property/pastMembers,See: [[#Former members,Incorrect,182,50.18264079093933,22
http://dbpedia.org/resource/Stratovarius,http://dbpedia.org/property/origin,"Helsinki, Uusimaa, Finland",Correct,182,50.18264079093933,22
http://dbpedia.org/resource/Stratovarius,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Power_metal,Correct,182,50.18264079093933,22
http://dbpedia.org/resource/Stratovarius,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Nuclear_Blast_Records_artists,Correct,182,50.18264079093933,22
http://dbpedia.org/resource/Teenage_Kicks,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1978_songs,Correct,183,115.6871988773346,22
http://dbpedia.org/resource/Teenage_Kicks,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Punk_rock,Correct,183,115.6871988773346,22
http://dbpedia.org/resource/Teenage_Kicks,http://dbpedia.org/property/length,96.0,Incorrect,183,115.6871988773346,22
http://dbpedia.org/resource/Teenage_Kicks,http://dbpedia.org/property/length,113.0,Incorrect,183,115.6871988773346,22
http://dbpedia.org/resource/Teenage_Kicks,http://dbpedia.org/property/headline,Side two,I Don't Know,183,115.6871988773346,22
http://dbpedia.org/resource/Nachrichten,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/German_language,I Don't Know,184,65.49401783943176,22
http://dbpedia.org/resource/Oliver_Twist_(2005_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Ben_Kingsley,Correct,185,19.456632137298584,22
http://dbpedia.org/resource/Dawn_Wells,http://www.w3.org/2000/01/rdf-schema#label,Dawn Wells,Correct,186,3.525429010391236,22
http://dbpedia.org/resource/Carter_G._Woodson,http://www.w3.org/2000/01/rdf-schema#comment,"Carter Godwin Woodson (December 19, 1875 – April 3, 1950) was an African-American historian, author, journalist and the founder of the Association for the Study of African American Life and History. Woodson was one of the first scholars to study African-American history. A founder of The Journal of Negro History in 1915, Woodson has been cited as the father of black history. In February 1926 he announced the celebration of ""Negro History Week"", considered the precursor of Black History Month.",Correct,187,30.635831117630005,22
http://dbpedia.org/resource/Gaston_Orellana,http://dbpedia.org/ontology/training,http://dbpedia.org/resource/University_of_Chile,Correct,188,131.735191822052,22
http://dbpedia.org/resource/Gaston_Orellana,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Post-conceptual,I Don't Know,188,131.735191822052,22
http://dbpedia.org/resource/Gaston_Orellana,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Neo-figurative_art,Correct,188,131.735191822052,22
http://dbpedia.org/resource/Boxing_Legends_of_the_Ring,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1993_video_games,Correct,189,90.32053208351137,22
http://dbpedia.org/resource/Boxing_Legends_of_the_Ring,http://dbpedia.org/property/developer,http://dbpedia.org/resource/Sculptured_Software,Correct,189,90.32053208351137,22
http://dbpedia.org/resource/Boxing_Legends_of_the_Ring,http://dbpedia.org/property/modes,http://dbpedia.org/resource/Single-player_video_game,Incorrect,189,90.32053208351137,22
http://dbpedia.org/resource/Boxing_Legends_of_the_Ring,http://dbpedia.org/ontology/developer,http://dbpedia.org/resource/Sculptured_Software,Correct,189,90.32053208351137,22
http://dbpedia.org/resource/Yedioth_Ahronoth,http://dbpedia.org/property/owners,Yedioth Ahronoth Group,I Don't Know,190,274.8526620864868,22
http://dbpedia.org/resource/Yedioth_Ahronoth,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Newspaper,I Don't Know,190,274.8526620864868,22
http://dbpedia.org/resource/Yedioth_Ahronoth,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Media_in_Tel_Aviv,I Don't Know,190,274.8526620864868,22
http://dbpedia.org/resource/Yedioth_Ahronoth,http://dbpedia.org/property/sisterNewspapers,Calcalist,I Don't Know,190,274.8526620864868,22
http://dbpedia.org/resource/Yedioth_Ahronoth,http://dbpedia.org/property/type,Daily newspaper,I Don't Know,190,274.8526620864868,22
http://dbpedia.org/resource/The_Fire_Brigade,http://dbpedia.org/property/distributor,http://dbpedia.org/resource/Metro-Goldwyn-Mayer,Correct,191,120.75945806503296,22
http://dbpedia.org/resource/The_Fire_Brigade,http://dbpedia.org/ontology/abstract,The Fire Brigade (also known as Fire!) is 1926 American silent drama film directed by William Nigh.  The film stars May McAvoy and Charles Ray. The Fire Brigade originally contained sequences shot in two-color Technicolor. A print of the film is preserved in the Metro-Goldwyn-Mayer/United Artists archives.The producers of the film contributed 25 per cent of the film's receipts toward a college for the instruction of fire-fighting officers.,Correct,191,120.75945806503296,22
http://dbpedia.org/resource/The_Fire_Brigade,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Firefighting_films,Correct,191,120.75945806503296,22
http://dbpedia.org/resource/The_Fire_Brigade,http://dbpedia.org/property/id,16874,I Don't Know,191,120.75945806503296,22
http://dbpedia.org/resource/The_Fire_Brigade,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/The_Fire_Brigade,Correct,191,120.75945806503296,22
http://dbpedia.org/resource/Alexander_Gordon_(journalist),http://dbpedia.org/ontology/citizenship,http://dbpedia.org/resource/Russia,I Don't Know,192,41.54018568992615,22
http://dbpedia.org/resource/Alexander_Gordon_(journalist),http://dbpedia.org/ontology/citizenship,http://dbpedia.org/resource/United_States,I Don't Know,192,41.54018568992615,22
http://dbpedia.org/resource/The_Impossible_Voyage,http://dbpedia.org/ontology/thumbnail,"http://commons.wikimedia.org/wiki/Special:FilePath/Méliès,_Le_voyage_a_travers_l'impossible1904_colorizée_01.jpg?width=300",Incorrect,193,33.39642119407654,22
http://dbpedia.org/resource/The_Impossible_Voyage,http://dbpedia.org/property/name,The Impossible Voyage,Correct,193,33.39642119407654,22
http://dbpedia.org/resource/The_Impossible_Voyage,http://xmlns.com/foaf/0.1/name,The Impossible Voyage,Correct,193,33.39642119407654,22
http://dbpedia.org/resource/WAGA-TV,http://dbpedia.org/ontology/formerBroadcastNetwork,http://dbpedia.org/resource/American_Broadcasting_Company,Correct,194,38.46272277832031,22
http://dbpedia.org/resource/WAGA-TV,http://dbpedia.org/property/sisterStations,http://dbpedia.org/resource/Fox_Sports_South,Correct,194,38.46272277832031,22
http://dbpedia.org/resource/WAGA-TV,http://www.georss.org/georss/point,33.7975 -84.33377777777778,I Don't Know,194,38.46272277832031,22
http://dbpedia.org/resource/WAGA-TV,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/WAGA_studios.JPG?width=300,I Don't Know,194,38.46272277832031,22
http://dbpedia.org/resource/WAGA-TV,http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/resource/SportSouth,I Don't Know,194,38.46272277832031,22
"http://dbpedia.org/resource/Autigny,_Switzerland",http://www.w3.org/2000/01/rdf-schema#label,"Autigny, Switzerland",Correct,195,12.667695999145508,22
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/blankName,http://dbpedia.org/resource/Federal_Information_Processing_Standard,I Don't Know,196,23.140441179275516,22
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/pushpinMapCaption,Location within the state of New York,I Don't Know,196,23.140441179275516,22
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/populationAsOf,2010,Incorrect,196,23.140441179275516,22
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/Political_divisions_of_the_United_States,I Don't Know,196,23.140441179275516,22
"http://dbpedia.org/resource/Summitville,_New_York",http://dbpedia.org/property/coordinatesDisplay,"inline,title",Incorrect,196,23.140441179275516,22
http://dbpedia.org/resource/In_the_Heart_of_the_Country,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/South_Africa,Correct,197,32.53686189651489,22
http://dbpedia.org/resource/John_Momoh,http://dbpedia.org/property/placeOfBirth,http://dbpedia.org/resource/Lagos,I Don't Know,198,202.89194011688232,22
http://dbpedia.org/resource/John_Momoh,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/University_of_Manchester,Incorrect,198,202.89194011688232,22
http://dbpedia.org/resource/John_Momoh,http://dbpedia.org/property/almaMater,http://dbpedia.org/resource/University_of_Manchester,Incorrect,198,202.89194011688232,22
http://dbpedia.org/resource/Dalhalla,http://www.georss.org/georss/point,60.9485 15.1043,I Don't Know,199,254.6006338596344,22
http://dbpedia.org/resource/Dalhalla,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Dalhalla,Incorrect,199,254.6006338596344,22
http://dbpedia.org/resource/Dalhalla,http://www.w3.org/2003/01/geo/wgs84_pos#long,15.1043,I Don't Know,199,254.6006338596344,22
http://dbpedia.org/resource/Dalhalla,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Buildings_and_structures_in_Dalarna_County,Correct,199,254.6006338596344,22
http://dbpedia.org/resource/Dalhalla,http://www.w3.org/2000/01/rdf-schema#comment,"Dalhalla is an amphitheatre located in a former limestone quarry, and is used as a summer music venue. It is located 7 km north of Lake Siljan and the town of Rättvik in Dalecarlia in central Sweden. The quarry is 60 metres deep, 400 metres long and 175 metres wide. The open air theater was opened in 1995 and currently has 4000 seats.",Correct,199,254.6006338596344,22
http://dbpedia.org/resource/Nathan_Oman,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Brigham_Young_University,I Don't Know,200,254.44119596481323,22
http://dbpedia.org/resource/Nathan_Oman,http://dbpedia.org/ontology/almaMater,http://dbpedia.org/resource/Harvard_Law_School,I Don't Know,200,254.44119596481323,22
http://dbpedia.org/resource/Nathan_Oman,http://dbpedia.org/ontology/residence,"http://dbpedia.org/resource/Williamsburg,_Virginia",I Don't Know,200,254.44119596481323,22
http://dbpedia.org/resource/I_Lived_with_You,http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Julius_Hagen,Correct,201,61.548789978027344,22
http://dbpedia.org/resource/I_Lived_with_You,http://www.w3.org/2000/01/rdf-schema#comment,"I Lived with You is a 1933 British romantic comedy film directed by Maurice Elvey and starring Ivor Novello, Ursula Jeans and Ida Lupino. It is based on the West End hit play I Lived With You by Novello.",Correct,201,61.548789978027344,22
http://dbpedia.org/resource/I_Lived_with_You,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/English_language,Correct,201,61.548789978027344,22
http://dbpedia.org/resource/I_Lived_with_You,http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/(1933).jpg?width=300,Incorrect,201,61.548789978027344,22
http://dbpedia.org/resource/I_Lived_with_You,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/I_Lived_with_You,Correct,201,61.548789978027344,22
http://dbpedia.org/resource/Corrosion_of_Conformity,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,202,133.55489778518677,22
http://dbpedia.org/resource/Savannah_Guthrie,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Incorrect,203,27.321011304855347,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Paul_Dresser__1,Incorrect,204,176.03617119789124,22
http://dbpedia.org/resource/Paul_Dresser,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Songwriters_from_Indiana,Correct,204,176.03617119789124,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/thumbnail,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg?width=300",Correct,204,176.03617119789124,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/property/restingPlace,http://dbpedia.org/resource/Chicago,I Don't Know,204,176.03617119789124,22
http://dbpedia.org/resource/Paul_Dresser,http://xmlns.com/foaf/0.1/depiction,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg",Correct,204,176.03617119789124,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Paul_Dresser__1,Incorrect,204,14.838449954986572,22
http://dbpedia.org/resource/Paul_Dresser,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Songwriters_from_Indiana,Correct,204,14.838449954986572,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/thumbnail,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg?width=300",Correct,204,14.838449954986572,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/property/restingPlace,http://dbpedia.org/resource/Chicago,I Don't Know,204,14.838449954986572,22
http://dbpedia.org/resource/Paul_Dresser,http://xmlns.com/foaf/0.1/depiction,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg",Correct,204,14.838449954986572,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Paul_Dresser__1,Incorrect,204,18.77069401741028,22
http://dbpedia.org/resource/Paul_Dresser,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Songwriters_from_Indiana,Correct,204,18.77069401741028,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/ontology/thumbnail,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg?width=300",Correct,204,18.77069401741028,22
http://dbpedia.org/resource/Paul_Dresser,http://dbpedia.org/property/restingPlace,http://dbpedia.org/resource/Chicago,I Don't Know,204,18.77069401741028,22
http://dbpedia.org/resource/Paul_Dresser,http://xmlns.com/foaf/0.1/depiction,"http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Dresser,_1897.jpg",Correct,204,18.77069401741028,22
